CSV Version,1
"File name","63_7_1a.rpt"
"Title",""
"Measurement date","8/19/2013"
"Measurement time","4:18:28 PM"
"User mode","Easy"
"Objective lens","Standard lens 10.0","x"
"NA","0.300"
"Size","Standard"
"Mode","Surface profile"
"RPD","ON"
"Quality","High accuracy"
"Pitch","4.000 ","um"
"Z measurement distance","415.484 ","um"
"Double scan","Auto(ON)"
"Brightness1","6610"
"Brightness2","7306"
"ND filter","3","%","30","%"
"Optical zoom","1.0","x"
"Average count","1","time"
"Filter","OFF"
"Fine mode","ON"
"Line count","---"
"Line position1","---"
"Line position2","---"
"Line position3","---"
"Camera gain","0","dB"
"Shutter speed","Auto"
"White balance mode","Auto"
"White balance R","108"
"White balance B","174"
"Intensity correction mode","Gamma correction"
"Gamma correction value","0.45"
"Gamma offset","0","%"
"W/B inversion","OFF"
"Head type","VK-X210"
"Correct intensity eccentricity","ON"
"Correct field curvature","ON"
"XY calibration","1399.116 ","nm/pixel"
"Z calibration","0.100 ","nm/digit"
"Saturation","5"
"Contrast","5"
"Brightness","0"
"AI noise elimination","Auto(ON)"
"Angled surface noise filter","Auto(ON)"

"Bump measurement"
"","Average height","","Max. height","","C.S. area","","Surface area","","Volume","","Area ratio","","Perimeter","","Horz. Feret diameter","","Vert. Feret diameter","","Circle equivalent dia","","Comment"
"12","-114.21","um","-254.21","um","1382.01","um2","21584.69","um2","157839.10","um3","0.090","%","158.66","um","40.57","um","44.77","um","41.95","um",""
"13","-101.06","um","-230.75","um","1074.68","um2","18154.72","um2","108604.52","um3","0.070","%","131.97","um","39.18","um","39.18","um","36.99","um",""
"14","-115.33","um","-254.21","um","1276.31","um2","20827.64","um2","147196.47","um3","0.083","%","151.42","um","44.77","um","39.18","um","40.31","um",""
"15","-122.42","um","-219.97","um","1280.22","um2","20978.80","um2","156726.83","um3","0.083","%","150.60","um","43.37","um","39.18","um","40.37","um",""
"16","-96.20","um","-207.07","um","1111.87","um2","16538.52","um2","106959.57","um3","0.072","%","133.61","um","40.57","um","37.78","um","37.63","um",""
"17","-100.45","um","-254.21","um","1219.54","um2","18460.43","um2","122496.71","um3","0.079","%","148.76","um","43.37","um","37.78","um","39.41","um",""
"18","-99.54","um","-254.21","um","1342.86","um2","19907.98","um2","133671.91","um3","0.087","%","150.26","um","44.77","um","39.18","um","41.35","um",""
"19","-108.37","um","-254.21","um","1100.13","um2","19542.19","um2","119225.31","um3","0.071","%","138.39","um","40.57","um","36.38","um","37.43","um",""
"20","-105.90","um","-254.21","um","1192.13","um2","19221.78","um2","126249.77","um3","0.077","%","145.96","um","41.97","um","39.18","um","38.96","um",""
"21","-90.84","um","-254.21","um","1113.83","um2","20139.48","um2","101185.36","um3","0.072","%","137.23","um","40.57","um","37.78","um","37.66","um",""
"22","-88.12","um","-254.21","um","1033.57","um2","17175.70","um2","91082.68","um3","0.067","%","130.47","um","40.57","um","34.98","um","36.28","um",""
"23","-100.39","um","-254.21","um","1387.89","um2","19848.66","um2","139332.31","um3","0.090","%","151.90","um","44.77","um","41.97","um","42.04","um",""
"24","-107.76","um","-226.89","um","984.64","um2","17689.64","um2","106105.85","um3","0.064","%","134.77","um","36.38","um","37.78","um","35.41","um",""
"25","-104.68","um","-254.21","um","1133.41","um2","18781.48","um2","118646.28","um3","0.074","%","149.30","um","40.57","um","40.57","um","37.99","um",""
"26","-121.26","um","-254.21","um","1352.65","um2","23142.26","um2","164027.95","um3","0.088","%","149.10","um","44.77","um","39.18","um","41.50","um",""
"27","-91.05","um","-224.36","um","1012.04","um2","15704.64","um2","92148.25","um3","0.066","%","137.43","um","40.57","um","39.18","um","35.90","um",""
"28","-110.63","um","-227.47","um","1323.29","um2","20956.91","um2","146396.07","um3","0.086","%","156.54","um","44.77","um","40.57","um","41.05","um",""
"29","-110.11","um","-254.21","um","1274.35","um2","21561.77","um2","140319.75","um3","0.083","%","151.42","um","43.37","um","39.18","um","40.28","um",""
"30","-103.35","um","-254.21","um","1092.30","um2","19625.36","um2","112885.79","um3","0.071","%","146.98","um","39.18","um","39.18","um","37.29","um",""
"31","-105.49","um","-254.21","um","1010.08","um2","18743.66","um2","106549.40","um3","0.066","%","134.77","um","40.57","um","34.98","um","35.86","um",""
"32","-93.48","um","-254.21","um","943.53","um2","16733.05","um2","88199.30","um3","0.061","%","128.02","um","37.78","um","34.98","um","34.66","um",""
"33","-110.04","um","-254.21","um","1156.90","um2","19793.48","um2","127308.23","um3","0.075","%","139.07","um","43.37","um","34.98","um","38.38","um",""
"34","-110.67","um","-228.61","um","1082.51","um2","18914.79","um2","119798.30","um3","0.070","%","143.03","um","39.18","um","40.57","um","37.13","um",""
"35","-111.31","um","-254.21","um","1356.57","um2","21068.20","um2","151002.26","um3","0.088","%","157.84","um","44.77","um","41.97","um","41.56","um",""
"36","-103.37","um","-228.19","um","1129.49","um2","18191.61","um2","116753.74","um3","0.073","%","133.13","um","39.18","um","37.78","um","37.92","um",""
"37","-113.61","um","-254.21","um","1254.77","um2","21131.48","um2","142555.97","um3","0.082","%","158.18","um","44.77","um","39.18","um","39.97","um",""
"38","-103.14","um","-209.13","um","1049.23","um2","17044.01","um2","108213.22","um3","0.068","%","134.91","um","39.18","um","36.38","um","36.55","um",""
"39","-106.08","um","-254.21","um","1149.07","um2","19770.66","um2","121898.40","um3","0.075","%","141.19","um","39.18","um","39.18","um","38.25","um",""
"40","-99.75","um","-254.21","um","1250.86","um2","19803.26","um2","124769.75","um3","0.081","%","147.12","um","43.37","um","39.18","um","39.91","um",""
"41","-113.58","um","-206.49","um","1113.83","um2","18681.21","um2","126503.49","um3","0.072","%","139.89","um","40.57","um","36.38","um","37.66","um",""
"42","-114.47","um","-254.21","um","1174.52","um2","19898.97","um2","134445.70","um3","0.076","%","144.18","um","43.37","um","37.78","um","38.67","um",""
"43","-101.63","um","-254.21","um","1274.35","um2","24716.45","um2","129507.25","um3","0.083","%","158.18","um","47.57","um","40.57","um","40.28","um",""
"44","-103.15","um","-200.86","um","1060.98","um2","17149.03","um2","109440.71","um3","0.069","%","139.07","um","40.57","um","36.38","um","36.75","um",""
"45","-114.98","um","-254.21","um","1180.39","um2","19910.14","um2","135717.14","um3","0.077","%","144.66","um","40.57","um","41.97","um","38.77","um",""
"46","-110.70","um","-254.21","um","1168.64","um2","19625.27","um2","129366.58","um3","0.076","%","135.93","um","40.57","um","40.57","um","38.57","um",""
"47","-102.72","um","-224.12","um","1115.79","um2","18365.46","um2","114616.97","um3","0.072","%","143.51","um","39.18","um","40.57","um","37.69","um",""
"48","-103.46","um","-254.21","um","1158.86","um2","18854.78","um2","119894.89","um3","0.075","%","132.79","um","41.97","um","39.18","um","38.41","um",""
"49","-109.31","um","-254.21","um","1241.07","um2","20589.66","um2","135666.90","um3","0.081","%","155.72","um","43.37","um","40.57","um","39.75","um",""
"50","-101.15","um","-223.70","um","1076.64","um2","17657.26","um2","108902.00","um3","0.070","%","141.53","um","39.18","um","37.78","um","37.02","um",""
"51","-98.75","um","-193.17","um","1004.21","um2","16051.69","um2","99163.59","um3","0.065","%","139.21","um","40.57","um","33.58","um","35.76","um",""
"52","-99.89","um","-254.21","um","1233.24","um2","20509.97","um2","123192.22","um3","0.080","%","157.02","um","44.77","um","39.18","um","39.63","um",""
"53","-65.32","um","-254.21","um","1066.85","um2","13869.35","um2","69689.29","um3","0.069","%","124.40","um","41.97","um","34.98","um","36.86","um",""
"54","-90.91","um","-207.02","um","1000.30","um2","15485.88","um2","90934.35","um3","0.065","%","129.17","um","39.18","um","36.38","um","35.69","um",""
"55","-94.51","um","-226.43","um","1059.02","um2","16807.08","um2","100088.84","um3","0.069","%","134.77","um","39.18","um","34.98","um","36.72","um",""
"56","-113.95","um","-254.21","um","1297.84","um2","24061.00","um2","147887.62","um3","0.084","%","165.27","um","43.37","um","43.37","um","40.65","um",""
"57","-112.10","um","-220.99","um","1333.07","um2","20658.12","um2","149440.06","um3","0.087","%","152.72","um","43.37","um","41.97","um","41.20","um",""
"58","-123.40","um","-254.21","um","1264.56","um2","22054.69","um2","156050.14","um3","0.082","%","152.92","um","44.77","um","40.57","um","40.13","um",""
"59","-123.65","um","-254.21","um","1241.07","um2","21570.84","um2","153458.64","um3","0.081","%","154.90","um","41.97","um","40.57","um","39.75","um",""
"60","-95.83","um","-254.21","um","1106.00","um2","17355.87","um2","105992.79","um3","0.072","%","134.43","um","37.78","um","39.18","um","37.53","um",""
"61","-103.12","um","-219.08","um","1094.26","um2","17503.36","um2","112843.71","um3","0.071","%","136.27","um","36.38","um","41.97","um","37.33","um",""
"62","-102.90","um","-254.21","um","1219.54","um2","20007.76","um2","125493.18","um3","0.079","%","147.12","um","41.97","um","37.78","um","39.41","um",""
"63","-113.97","um","-200.50","um","1180.39","um2","19295.63","um2","134530.43","um3","0.077","%","146.64","um","44.77","um","36.38","um","38.77","um",""
"64","-102.34","um","-223.12","um","1059.02","um2","17788.39","um2","108375.94","um3","0.069","%","135.11","um","41.97","um","37.78","um","36.72","um",""
"65","-111.97","um","-206.95","um","984.64","um2","17260.79","um2","110249.01","um3","0.064","%","126.04","um","37.78","um","34.98","um","35.41","um",""
"66","-107.10","um","-254.21","um","1008.13","um2","18643.78","um2","107967.64","um3","0.065","%","124.88","um","39.18","um","36.38","um","35.83","um",""
"67","-121.25","um","-254.21","um","1205.84","um2","21173.32","um2","146208.04","um3","0.078","%","142.69","um","39.18","um","40.57","um","39.18","um",""
"68","-112.71","um","-254.21","um","1299.80","um2","21668.57","um2","146503.31","um3","0.084","%","142.69","um","44.77","um","39.18","um","40.68","um",""
"69","-116.10","um","-254.21","um","1125.58","um2","19677.38","um2","130682.39","um3","0.073","%","144.66","um","40.57","um","37.78","um","37.86","um",""
"70","-103.04","um","-254.21","um","1364.40","um2","22004.72","um2","140587.85","um3","0.089","%","163.29","um","48.97","um","37.78","um","41.68","um",""
"71","-108.03","um","-254.21","um","1139.28","um2","19369.40","um2","123074.74","um3","0.074","%","134.77","um","40.57","um","36.38","um","38.09","um",""
"72","-114.95","um","-254.21","um","1288.05","um2","22510.19","um2","148065.06","um3","0.084","%","145.82","um","44.77","um","37.78","um","40.50","um",""
"73","-88.82","um","-254.21","um","1121.66","um2","16943.93","um2","99630.15","um3","0.073","%","133.61","um","39.18","um","37.78","um","37.79","um",""
"74","-118.09","um","-254.21","um","1515.12","um2","25231.95","um2","178925.81","um3","0.098","%","168.55","um","51.77","um","39.18","um","43.92","um",""
"75","-114.49","um","-254.21","um","1039.45","um2","18901.33","um2","119001.09","um3","0.068","%","130.47","um","41.97","um","34.98","um","36.38","um",""
"76","-106.06","um","-254.21","um","1137.32","um2","18780.07","um2","120625.42","um3","0.074","%","136.41","um","41.97","um","36.38","um","38.05","um",""
"77","-62.89","um","-210.90","um","751.69","um2","10392.99","um2","47273.30","um3","0.049","%","109.39","um","32.18","um","32.18","um","30.94","um",""
"78","-113.35","um","-254.21","um","1286.09","um2","22973.58","um2","145774.82","um3","0.084","%","157.84","um","44.77","um","39.18","um","40.47","um",""
"79","-101.27","um","-254.21","um","1307.63","um2","20876.53","um2","132424.06","um3","0.085","%","159.48","um","43.37","um","40.57","um","40.80","um",""
"80","-107.48","um","-254.21","um","986.59","um2","17415.39","um2","106041.92","um3","0.064","%","129.51","um","39.18","um","37.78","um","35.44","um",""
"81","-102.77","um","-254.21","um","1068.81","um2","18498.54","um2","109838.05","um3","0.069","%","140.37","um","36.38","um","36.38","um","36.89","um",""
"82","-116.38","um","-254.21","um","1092.30","um2","20504.79","um2","127122.96","um3","0.071","%","135.59","um","39.18","um","37.78","um","37.29","um",""
"83","-96.00","um","-208.21","um","849.57","um2","14652.91","um2","81562.52","um3","0.055","%","115.32","um","32.18","um","37.78","um","32.89","um",""
"84","-119.79","um","-254.21","um","1237.16","um2","22105.85","um2","148196.43","um3","0.080","%","147.80","um","44.77","um","39.18","um","39.69","um",""
"85","-110.72","um","-254.21","um","1262.60","um2","20481.57","um2","139789.57","um3","0.082","%","153.74","um","46.17","um","37.78","um","40.09","um",""
"86","-99.25","um","-216.34","um","1141.24","um2","17718.25","um2","113268.21","um3","0.074","%","136.75","um","40.57","um","39.18","um","38.12","um",""
"87","-85.46","um","-216.51","um","1019.87","um2","15201.45","um2","87159.60","um3","0.066","%","129.99","um","40.57","um","37.78","um","36.04","um",""
"88","-105.70","um","-254.21","um","1088.38","um2","18977.96","um2","115040.75","um3","0.071","%","136.75","um","43.37","um","36.38","um","37.23","um",""
"89","-105.23","um","-254.21","um","1354.61","um2","21113.47","um2","142544.79","um3","0.088","%","151.42","um","43.37","um","40.57","um","41.53","um",""
"90","-109.38","um","-254.21","um","1303.71","um2","20789.03","um2","142597.73","um3","0.085","%","156.54","um","46.17","um","39.18","um","40.74","um",""
"91","-90.58","um","-254.21","um","1121.66","um2","17901.93","um2","101594.77","um3","0.073","%","134.43","um","40.57","um","39.18","um","37.79","um",""
"92","-94.29","um","-254.21","um","1176.47","um2","20043.72","um2","110924.72","um3","0.076","%","139.69","um","43.37","um","36.38","um","38.70","um",""
"93","-99.14","um","-254.21","um","1246.94","um2","19464.71","um2","123625.74","um3","0.081","%","136.41","um","40.57","um","39.18","um","39.85","um",""
"94","-99.38","um","-254.21","um","957.23","um2","17127.82","um2","95129.96","um3","0.062","%","135.93","um","39.18","um","36.38","um","34.91","um",""
"95","-98.38","um","-254.21","um","1117.75","um2","17927.62","um2","109967.83","um3","0.073","%","137.91","um","39.18","um","39.18","um","37.72","um",""
"96","-108.03","um","-212.49","um","1096.21","um2","18433.07","um2","118419.23","um3","0.071","%","139.55","um","39.18","um","37.78","um","37.36","um",""
"97","-83.88","um","-254.21","um","929.82","um2","14452.60","um2","77996.07","um3","0.060","%","118.46","um","39.18","um","32.18","um","34.41","um",""
"98","-117.97","um","-254.21","um","1184.30","um2","20530.08","um2","139707.03","um3","0.077","%","144.66","um","44.77","um","34.98","um","38.83","um",""
"99","-99.40","um","-209.80","um","1051.19","um2","17173.08","um2","104492.80","um3","0.068","%","132.79","um","39.18","um","37.78","um","36.58","um",""

"Total","-10385.46","um","-23993.30","um","114239.24","um2","1904028.22","um2","12059808.52","um3","7.421","%","14001.14","um","4102.21","um","3786.01","um","3788.80","um",""
"Max.","-62.89","um","-184.39","um","1515.12","um2","25231.95","um2","178925.81","um3","0.098","%","168.55","um","51.77","um","44.77","um","43.92","um",""
"Min.","-124.00","um","-254.21","um","751.69","um2","10392.99","um2","47273.30","um3","0.049","%","109.39","um","32.18","um","32.18","um","30.94","um",""
"Ave.","-104.90","um","-242.36","um","1153.93","um2","19232.61","um2","121816.25","um3","0.075","%","141.43","um","41.44","um","38.24","um","38.27","um",""
"Std. DV","10.75","um","18.99","um","127.78","um2","2383.33","um2","22127.67","um3","0.008","%","11.06","um","3.17","um","2.20","um","2.14","um",""
"3sigma","32.25","um","56.96","um","383.35","um2","7149.99","um2","66383.00","um3","0.025","%","33.19","um","9.52","um","6.59","um","6.42","um",""

"Concave measurement"
"Thresh.","254.21","um"
"Ignore small areas","100","pixel"
