CSV Version,1
"File name","63_7_2c.rpt"
"Title",""
"Measurement date","8/20/2013"
"Measurement time","1:14:04 PM"
"User mode","Easy"
"Objective lens","Standard lens 10.0","x"
"NA","0.300"
"Size","Standard"
"Mode","Surface profile"
"RPD","ON"
"Quality","High accuracy"
"Pitch","4.000 ","um"
"Z measurement distance","370.564 ","um"
"Double scan","Auto(ON)"
"Brightness1","6610"
"Brightness2","7306"
"ND filter","3","%","30","%"
"Optical zoom","1.0","x"
"Average count","1","time"
"Filter","OFF"
"Fine mode","ON"
"Line count","---"
"Line position1","---"
"Line position2","---"
"Line position3","---"
"Camera gain","0","dB"
"Shutter speed","Auto"
"White balance mode","Auto"
"White balance R","108"
"White balance B","174"
"Intensity correction mode","Gamma correction"
"Gamma correction value","0.45"
"Gamma offset","0","%"
"W/B inversion","OFF"
"Head type","VK-X210"
"Correct intensity eccentricity","ON"
"Correct field curvature","ON"
"XY calibration","1399.116 ","nm/pixel"
"Z calibration","0.100 ","nm/digit"
"Saturation","5"
"Contrast","5"
"Brightness","0"
"AI noise elimination","Auto(ON)"
"Angled surface noise filter","Auto(ON)"

"Bump measurement"
"","Average height","","Max. height","","C.S. area","","Surface area","","Volume","","Area ratio","","Perimeter","","Horz. Feret diameter","","Vert. Feret diameter","","Circle equivalent dia","","Comment"
"20","-94.67","um","-148.54","um","1286.09","um2","15753.52","um2","121760.64","um3","0.084","%","149.44","um","44.77","um","40.57","um","40.47","um",""
"21","-91.07","um","-147.10","um","1423.12","um2","16992.80","um2","129598.50","um3","0.092","%","162.61","um","46.17","um","41.97","um","42.57","um",""
"22","-84.84","um","-141.38","um","1221.50","um2","15177.20","um2","103632.26","um3","0.079","%","136.75","um","41.97","um","39.18","um","39.44","um",""
"23","-63.60","um","-149.07","um","945.48","um2","11468.21","um2","60134.69","um3","0.061","%","124.06","um","40.57","um","30.78","um","34.70","um",""
"24","-89.08","um","-144.83","um","1198.01","um2","14911.53","um2","106720.08","um3","0.078","%","139.07","um","39.18","um","37.78","um","39.06","um",""
"25","-88.69","um","-151.14","um","1423.12","um2","17089.46","um2","126210.77","um3","0.092","%","153.88","um","46.17","um","41.97","um","42.57","um",""
"26","-96.18","um","-149.45","um","1215.62","um2","15979.71","um2","116916.93","um3","0.079","%","145.48","um","43.37","um","40.57","um","39.34","um",""
"27","-81.39","um","-148.20","um","1362.44","um2","15420.08","um2","110882.32","um3","0.089","%","199.53","um","44.77","um","47.57","um","41.65","um",""
"28","-91.13","um","-149.03","um","1358.52","um2","16270.56","um2","123808.96","um3","0.088","%","159.48","um","46.17","um","40.57","um","41.59","um",""
"29","-87.88","um","-145.35","um","1237.16","um2","14613.58","um2","108721.50","um3","0.080","%","151.76","um","44.77","um","39.18","um","39.69","um",""
"30","-87.60","um","-148.09","um","1280.22","um2","15587.25","um2","112143.21","um3","0.083","%","153.54","um","43.37","um","41.97","um","40.37","um",""
"31","-90.09","um","-147.66","um","1372.23","um2","16066.52","um2","123622.49","um3","0.089","%","159.81","um","43.37","um","43.37","um","41.80","um",""
"32","-87.52","um","-140.87","um","1278.26","um2","15684.20","um2","111874.67","um3","0.083","%","155.04","um","44.77","um","39.18","um","40.34","um",""
"33","-44.20","um","-139.85","um","894.59","um2","9151.65","um2","39537.66","um3","0.058","%","121.60","um","37.78","um","33.58","um","33.75","um",""
"34","-89.04","um","-143.44","um","1198.01","um2","14452.16","um2","106667.95","um3","0.078","%","146.30","um","41.97","um","39.18","um","39.06","um",""
"35","-88.33","um","-149.04","um","1321.33","um2","16091.19","um2","116711.46","um3","0.086","%","157.02","um","47.57","um","39.18","um","41.02","um",""
"36","-92.06","um","-146.52","um","1290.01","um2","15952.76","um2","118762.47","um3","0.084","%","147.94","um","43.37","um","40.57","um","40.53","um",""
"37","-91.32","um","-154.30","um","1411.38","um2","17565.75","um2","128886.35","um3","0.092","%","164.59","um","46.17","um","41.97","um","42.39","um",""
"38","-81.94","um","-154.50","um","1229.33","um2","15097.18","um2","100728.79","um3","0.080","%","146.78","um","41.97","um","40.57","um","39.56","um",""
"39","-85.87","um","-149.63","um","1307.63","um2","16031.60","um2","112281.98","um3","0.085","%","149.92","um","43.37","um","39.18","um","40.80","um",""
"40","-89.17","um","-148.15","um","1198.01","um2","15363.76","um2","106820.38","um3","0.078","%","156.54","um","41.97","um","39.18","um","39.06","um",""
"41","-84.21","um","-147.83","um","1211.71","um2","14745.15","um2","102040.47","um3","0.079","%","161.31","um","46.17","um","41.97","um","39.28","um",""
"42","-92.14","um","-150.29","um","1270.43","um2","15735.93","um2","117054.83","um3","0.083","%","168.89","um","44.77","um","43.37","um","40.22","um",""
"43","-83.06","um","-152.03","um","1274.35","um2","14937.35","um2","105851.60","um3","0.083","%","152.72","um","41.97","um","43.37","um","40.28","um",""
"44","-93.58","um","-149.77","um","1344.82","um2","17274.45","um2","125846.68","um3","0.087","%","158.66","um","48.97","um","39.18","um","41.38","um",""
"45","-91.14","um","-152.79","um","1244.99","um2","15507.49","um2","113462.81","um3","0.081","%","156.54","um","44.77","um","39.18","um","39.81","um",""
"46","-85.50","um","-148.41","um","1323.29","um2","15802.54","um2","113144.44","um3","0.086","%","149.78","um","44.77","um","40.57","um","41.05","um",""
"47","-89.72","um","-147.02","um","1391.80","um2","17014.28","um2","124877.75","um3","0.090","%","156.54","um","44.77","um","41.97","um","42.10","um",""
"48","-81.49","um","-149.89","um","1019.87","um2","13185.03","um2","83105.19","um3","0.066","%","135.11","um","43.37","um","33.58","um","36.04","um",""
"49","-88.34","um","-157.07","um","1301.75","um2","16398.14","um2","114996.91","um3","0.085","%","151.90","um","43.37","um","41.97","um","40.71","um",""
"50","-89.64","um","-157.02","um","1270.43","um2","16164.28","um2","113876.81","um3","0.083","%","147.80","um","46.17","um","39.18","um","40.22","um",""
"51","-93.80","um","-153.97","um","1209.75","um2","15561.99","um2","113468.69","um3","0.079","%","146.98","um","43.37","um","40.57","um","39.25","um",""
"52","-93.71","um","-151.53","um","1094.26","um2","14587.76","um2","102539.48","um3","0.071","%","143.84","um","39.18","um","37.78","um","37.33","um",""
"53","-87.35","um","-151.26","um","1199.96","um2","14553.99","um2","104812.38","um3","0.078","%","144.66","um","41.97","um","39.18","um","39.09","um",""
"54","-100.40","um","-154.46","um","1182.35","um2","16013.56","um2","118702.19","um3","0.077","%","149.30","um","43.37","um","39.18","um","38.80","um",""
"55","-93.43","um","-151.68","um","1229.33","um2","15531.03","um2","114849.85","um3","0.080","%","150.60","um","46.17","um","37.78","um","39.56","um",""
"56","-93.71","um","-151.52","um","1260.65","um2","16112.81","um2","118138.02","um3","0.082","%","154.56","um","44.77","um","39.18","um","40.06","um",""
"57","-93.14","um","-154.08","um","1290.01","um2","16311.71","um2","120147.92","um3","0.084","%","160.01","um","44.77","um","40.57","um","40.53","um",""
"58","-91.58","um","-150.04","um","1219.54","um2","15553.63","um2","111683.54","um3","0.079","%","157.36","um","44.77","um","39.18","um","39.41","um",""
"59","-79.25","um","-152.04","um","1074.68","um2","13248.80","um2","85164.69","um3","0.070","%","143.03","um","39.18","um","39.18","um","36.99","um",""
"60","-81.34","um","-147.92","um","1217.58","um2","15207.43","um2","99032.66","um3","0.079","%","143.99","um","41.97","um","39.18","um","39.37","um",""
"61","-84.60","um","-202.62","um","1262.60","um2","16130.61","um2","106814.00","um3","0.082","%","145.00","um","44.77","um","37.78","um","40.09","um",""
"62","-90.98","um","-161.77","um","1246.94","um2","16464.98","um2","113452.14","um3","0.081","%","139.89","um","40.57","um","40.57","um","39.85","um",""
"63","-88.31","um","-159.20","um","1293.92","um2","16400.75","um2","114263.31","um3","0.084","%","142.01","um","43.37","um","37.78","um","40.59","um",""
"64","-83.82","um","-153.63","um","898.50","um2","12662.31","um2","75316.41","um3","0.058","%","120.44","um","36.38","um","34.98","um","33.82","um",""
"65","-92.95","um","-153.26","um","1080.55","um2","14860.78","um2","100437.19","um3","0.070","%","136.27","um","39.18","um","37.78","um","37.09","um",""
"66","-93.60","um","-157.76","um","1166.69","um2","16279.60","um2","109206.23","um3","0.076","%","144.66","um","41.97","um","39.18","um","38.54","um",""
"67","-86.00","um","-150.36","um","1233.24","um2","14439.60","um2","106054.03","um3","0.080","%","139.07","um","43.37","um","36.38","um","39.63","um",""
"68","-92.48","um","-158.29","um","1307.63","um2","16770.05","um2","120927.55","um3","0.085","%","151.42","um","41.97","um","40.57","um","40.80","um",""
"69","-90.29","um","-157.11","um","1280.22","um2","16292.73","um2","115587.77","um3","0.083","%","159.33","um","41.97","um","41.97","um","40.37","um",""
"70","-90.29","um","-151.99","um","1031.62","um2","14130.96","um2","93144.58","um3","0.067","%","133.95","um","39.18","um","33.58","um","36.24","um",""
"71","-90.67","um","-155.74","um","1327.20","um2","16574.16","um2","120337.38","um3","0.086","%","153.06","um","44.77","um","39.18","um","41.11","um",""
"72","-89.40","um","-202.62","um","1174.52","um2","15633.71","um2","105007.24","um3","0.076","%","151.76","um","43.37","um","37.78","um","38.67","um",""
"73","-92.91","um","-165.50","um","1428.99","um2","17973.11","um2","132770.50","um3","0.093","%","149.92","um","44.77","um","41.97","um","42.66","um",""
"74","-101.22","um","-165.51","um","1517.08","um2","20056.03","um2","153553.14","um3","0.099","%","167.05","um","50.37","um","41.97","um","43.95","um",""
"75","-99.18","um","-163.66","um","1452.48","um2","19063.27","um2","144060.86","um3","0.094","%","151.90","um","48.97","um","40.57","um","43.00","um",""
"76","-96.47","um","-162.70","um","1192.13","um2","16138.42","um2","115005.52","um3","0.077","%","144.66","um","40.57","um","43.37","um","38.96","um",""
"77","-97.44","um","-161.75","um","1186.26","um2","16614.03","um2","115586.76","um3","0.077","%","144.18","um","43.37","um","39.18","um","38.86","um",""
"78","-100.37","um","-163.16","um","1188.22","um2","16832.38","um2","119262.59","um3","0.077","%","152.58","um","44.77","um","37.78","um","38.90","um",""
"79","-101.37","um","-160.38","um","1209.75","um2","17201.56","um2","122633.99","um3","0.079","%","148.62","um","46.17","um","36.38","um","39.25","um",""
"80","-97.34","um","-159.94","um","1203.88","um2","16150.03","um2","117181.05","um3","0.078","%","146.98","um","41.97","um","40.57","um","39.15","um",""
"81","-91.51","um","-160.90","um","1059.02","um2","14542.58","um2","96908.86","um3","0.069","%","128.02","um","40.57","um","36.38","um","36.72","um",""
"82","-90.96","um","-159.87","um","1250.86","um2","16512.99","um2","113774.32","um3","0.081","%","145.14","um","46.17","um","37.78","um","39.91","um",""
"83","-90.86","um","-154.63","um","1389.84","um2","17500.21","um2","126281.27","um3","0.090","%","158.51","um","43.37","um","44.77","um","42.07","um",""
"84","-96.30","um","-160.59","um","1090.34","um2","15180.45","um2","104999.01","um3","0.071","%","135.59","um","40.57","um","36.38","um","37.26","um",""
"85","-92.63","um","-168.79","um","1364.40","um2","17743.65","um2","126386.36","um3","0.089","%","147.60","um","43.37","um","41.97","um","41.68","um",""
"86","-88.17","um","-168.71","um","1211.71","um2","16244.24","um2","106841.71","um3","0.079","%","136.07","um","40.57","um","39.18","um","39.28","um",""
"87","-91.64","um","-202.62","um","1203.88","um2","16728.84","um2","110323.45","um3","0.078","%","139.55","um","43.37","um","39.18","um","39.15","um",""
"88","-90.36","um","-167.90","um","963.10","um2","13709.22","um2","87029.40","um3","0.063","%","129.65","um","36.38","um","37.78","um","35.02","um",""
"89","-101.47","um","-202.62","um","1219.54","um2","17362.76","um2","123749.99","um3","0.079","%","141.19","um","43.37","um","39.18","um","39.41","um",""
"90","-93.81","um","-167.21","um","1139.28","um2","15931.83","um2","106871.51","um3","0.074","%","137.09","um","40.57","um","37.78","um","38.09","um",""
"91","-100.42","um","-170.94","um","1321.33","um2","18303.01","um2","132682.57","um3","0.086","%","149.44","um","47.57","um","37.78","um","41.02","um",""
"92","-100.16","um","-165.56","um","1088.38","um2","15575.67","um2","109011.86","um3","0.071","%","130.81","um","41.97","um","36.38","um","37.23","um",""
"93","-92.57","um","-165.11","um","1137.32","um2","15714.15","um2","105278.85","um3","0.074","%","137.57","um","40.57","um","39.18","um","38.05","um",""
"94","-96.83","um","-164.40","um","1152.98","um2","15936.85","um2","111639.51","um3","0.075","%","133.61","um","40.57","um","37.78","um","38.31","um",""
"95","-90.14","um","-159.60","um","1264.56","um2","16852.38","um2","113991.54","um3","0.082","%","150.26","um","43.37","um","40.57","um","40.13","um",""
"96","-95.14","um","-162.23","um","1182.35","um2","16429.69","um2","112492.39","um3","0.077","%","142.69","um","43.37","um","37.78","um","38.80","um",""
"97","-82.90","um","-171.25","um","1364.40","um2","17133.37","um2","113107.42","um3","0.089","%","164.45","um","47.57","um","41.97","um","41.68","um",""
"98","-102.26","um","-176.03","um","1313.50","um2","18312.60","um2","134323.89","um3","0.085","%","165.61","um","46.17","um","41.97","um","40.89","um",""
"99","-101.31","um","-176.01","um","1395.72","um2","18644.26","um2","141401.08","um3","0.091","%","155.86","um","44.77","um","43.37","um","42.16","um",""
"100","-94.37","um","-175.08","um","1446.61","um2","19330.67","um2","136516.32","um3","0.094","%","161.79","um","48.97","um","40.57","um","42.92","um",""

"Total","-9008.57","um","-15562.98","um","123833.07","um2","1582209.97","um2","11196223.23","um3","8.044","%","14764.01","um","4334.46","um","3942.71","um","3965.11","um",""
"Max.","-44.20","um","-137.90","um","1517.08","um2","20056.03","um2","153553.14","um3","0.099","%","199.53","um","50.37","um","47.57","um","43.95","um",""
"Min.","-102.26","um","-202.62","um","865.23","um2","9151.65","um2","39537.66","um3","0.056","%","119.28","um","34.98","um","30.78","um","33.19","um",""
"Ave.","-90.09","um","-155.63","um","1238.33","um2","15822.10","um2","111962.23","um3","0.080","%","147.64","um","43.34","um","39.43","um","39.65","um",""
"Std. DV","7.76","um","12.79","um","128.69","um2","1625.44","um2","16747.37","um3","0.008","%","11.97","um","2.81","um","2.67","um","2.12","um",""
"3sigma","23.28","um","38.38","um","386.07","um2","4876.33","um2","50242.12","um3","0.025","%","35.91","um","8.44","um","8.02","um","6.35","um",""

"Concave measurement"
"Thresh.","202.62","um"
"Ignore small areas","100","pixel"
