CSV Version,1
"File name","63_7_1b.rpt"
"Title",""
"Measurement date","8/19/2013"
"Measurement time","4:40:53 PM"
"User mode","Easy"
"Objective lens","Standard lens 10.0","x"
"NA","0.300"
"Size","Standard"
"Mode","Surface profile"
"RPD","ON"
"Quality","High accuracy"
"Pitch","4.000 ","um"
"Z measurement distance","334.639 ","um"
"Double scan","Auto(ON)"
"Brightness1","6620"
"Brightness2","7318"
"ND filter","3","%","30","%"
"Optical zoom","1.0","x"
"Average count","1","time"
"Filter","OFF"
"Fine mode","ON"
"Line count","---"
"Line position1","---"
"Line position2","---"
"Line position3","---"
"Camera gain","0","dB"
"Shutter speed","Auto"
"White balance mode","Auto"
"White balance R","108"
"White balance B","174"
"Intensity correction mode","Gamma correction"
"Gamma correction value","0.45"
"Gamma offset","0","%"
"W/B inversion","OFF"
"Head type","VK-X210"
"Correct intensity eccentricity","ON"
"Correct field curvature","ON"
"XY calibration","1399.116 ","nm/pixel"
"Z calibration","0.100 ","nm/digit"
"Saturation","5"
"Contrast","5"
"Brightness","0"
"AI noise elimination","Auto(ON)"
"Angled surface noise filter","Auto(ON)"

"Bump measurement"
"","Average height","","Max. height","","C.S. area","","Surface area","","Volume","","Area ratio","","Perimeter","","Horz. Feret diameter","","Vert. Feret diameter","","Circle equivalent dia","","Comment"
"34","-57.95","um","-93.49","um","1199.96","um2","10138.21","um2","69543.48","um3","0.078","%","150.26","um","44.77","um","41.97","um","39.09","um",""
"35","-62.27","um","-97.44","um","1066.85","um2","9522.89","um2","66433.39","um3","0.069","%","147.80","um","41.97","um","39.18","um","36.86","um",""
"36","-76.78","um","-124.06","um","1229.33","um2","13907.49","um2","94392.34","um3","0.080","%","150.60","um","41.97","um","40.57","um","39.56","um",""
"37","-81.61","um","-116.00","um","1327.20","um2","13970.22","um2","108316.15","um3","0.086","%","140.37","um","44.77","um","40.57","um","41.11","um",""
"38","-57.26","um","-92.77","um","1025.74","um2","8920.85","um2","58728.95","um3","0.067","%","142.69","um","40.57","um","36.38","um","36.14","um",""
"39","-54.85","um","-95.96","um","857.40","um2","8067.07","um2","47027.66","um3","0.056","%","127.20","um","37.78","um","33.58","um","33.04","um",""
"40","-68.53","um","-105.31","um","1015.96","um2","10092.15","um2","69619.42","um3","0.066","%","135.45","um","40.57","um","34.98","um","35.97","um",""
"41","-71.99","um","-107.57","um","947.44","um2","9954.76","um2","68203.74","um3","0.062","%","123.24","um","37.78","um","34.98","um","34.73","um",""
"42","-76.24","um","-121.74","um","1088.38","um2","12296.16","um2","82976.82","um3","0.071","%","128.36","um","41.97","um","36.38","um","37.23","um",""
"43","-81.37","um","-124.61","um","1147.11","um2","13390.97","um2","93340.38","um3","0.075","%","139.89","um","43.37","um","36.38","um","38.22","um",""
"44","-77.71","um","-112.88","um","1106.00","um2","12058.50","um2","85945.68","um3","0.072","%","135.93","um","39.18","um","37.78","um","37.53","um",""
"45","-63.98","um","-103.53","um","1213.67","um2","10895.44","um2","77646.26","um3","0.079","%","155.38","um","44.77","um","37.78","um","39.31","um",""
"46","-59.24","um","-101.84","um","1115.79","um2","10674.21","um2","66098.63","um3","0.072","%","143.51","um","41.97","um","34.98","um","37.69","um",""
"47","-67.72","um","-108.19","um","1039.45","um2","10093.78","um2","70389.89","um3","0.068","%","137.09","um","39.18","um","39.18","um","36.38","um",""
"48","-79.90","um","-120.63","um","1170.60","um2","12902.15","um2","93531.84","um3","0.076","%","147.32","um","43.37","um","37.78","um","38.61","um",""
"49","-78.65","um","-129.50","um","1231.28","um2","14304.11","um2","96844.21","um3","0.080","%","154.70","um","43.37","um","40.57","um","39.59","um",""
"50","-79.46","um","-109.10","um","1094.26","um2","11522.89","um2","86952.84","um3","0.071","%","131.15","um","40.57","um","34.98","um","37.33","um",""
"51","-79.70","um","-127.30","um","1107.96","um2","12383.88","um2","88301.82","um3","0.072","%","129.99","um","40.57","um","37.78","um","37.56","um",""
"52","-80.39","um","-129.14","um","1180.39","um2","13898.08","um2","94893.34","um3","0.077","%","141.05","um","40.57","um","39.18","um","38.77","um",""
"53","-65.96","um","-105.11","um","986.59","um2","10346.10","um2","65080.37","um3","0.064","%","129.99","um","40.57","um","33.58","um","35.44","um",""
"54","-52.91","um","-112.32","um","906.33","um2","9123.02","um2","47957.37","um3","0.059","%","118.12","um","36.38","um","33.58","um","33.97","um",""
"55","-63.99","um","-103.14","um","974.85","um2","9726.01","um2","62381.80","um3","0.063","%","135.25","um","43.37","um","32.18","um","35.23","um",""
"56","-83.89","um","-122.58","um","1340.91","um2","14382.23","um2","112490.57","um3","0.087","%","154.22","um","46.17","um","40.57","um","41.32","um",""
"57","-82.15","um","-123.99","um","1141.24","um2","13420.87","um2","93752.88","um3","0.074","%","135.45","um","43.37","um","39.18","um","38.12","um",""
"58","-71.94","um","-110.96","um","990.51","um2","10980.23","um2","71255.18","um3","0.064","%","142.21","um","39.18","um","36.38","um","35.51","um",""
"59","-71.50","um","-110.05","um","1019.87","um2","10518.36","um2","72917.53","um3","0.066","%","141.87","um","41.97","um","37.78","um","36.04","um",""
"60","-78.44","um","-115.07","um","1178.43","um2","12699.75","um2","92438.91","um3","0.077","%","142.69","um","43.37","um","36.38","um","38.74","um",""
"61","-63.63","um","-110.43","um","988.55","um2","10849.49","um2","62900.37","um3","0.064","%","128.02","um","40.57","um","32.18","um","35.48","um",""
"62","-66.97","um","-111.87","um","1072.72","um2","11579.11","um2","71841.61","um3","0.070","%","132.79","um","40.57","um","36.38","um","36.96","um",""
"63","-86.43","um","-128.51","um","1280.22","um2","14724.13","um2","110651.18","um3","0.083","%","148.62","um","44.77","um","37.78","um","40.37","um",""
"64","-71.71","um","-111.32","um","1045.32","um2","11162.16","um2","74962.93","um3","0.068","%","144.32","um","39.18","um","36.38","um","36.48","um",""
"65","-77.39","um","-128.63","um","1244.99","um2","13343.84","um2","96352.72","um3","0.081","%","140.03","um","44.77","um","36.38","um","39.81","um",""
"66","-82.08","um","-133.88","um","1135.36","um2","13645.26","um2","93186.70","um3","0.074","%","140.37","um","43.37","um","37.78","um","38.02","um",""
"67","-78.69","um","-125.97","um","1141.24","um2","12909.40","um2","89800.35","um3","0.074","%","137.23","um","41.97","um","36.38","um","38.12","um",""
"68","-84.01","um","-128.75","um","1303.71","um2","14592.35","um2","109529.42","um3","0.085","%","146.64","um","44.77","um","39.18","um","40.74","um",""
"69","-85.01","um","-131.32","um","1270.43","um2","14459.14","um2","107994.87","um3","0.083","%","140.03","um","44.77","um","37.78","um","40.22","um",""
"70","-84.58","um","-135.22","um","1335.03","um2","15330.56","um2","112921.86","um3","0.087","%","146.64","um","43.37","um","41.97","um","41.23","um",""
"71","-67.44","um","-115.51","um","1123.62","um2","11875.11","um2","75777.40","um3","0.073","%","143.84","um","41.97","um","34.98","um","37.82","um",""
"72","-68.59","um","-117.74","um","1082.51","um2","11167.15","um2","74246.30","um3","0.070","%","131.15","um","43.37","um","34.98","um","37.13","um",""
"73","-72.28","um","-123.17","um","1109.92","um2","12051.26","um2","80223.78","um3","0.072","%","140.37","um","44.77","um","34.98","um","37.59","um",""
"74","-81.26","um","-134.90","um","1313.50","um2","15833.86","um2","106737.66","um3","0.085","%","153.40","um","44.77","um","40.57","um","40.89","um",""
"75","-63.62","um","-117.04","um","1203.88","um2","12051.81","um2","76594.85","um3","0.078","%","139.55","um","43.37","um","34.98","um","39.15","um",""
"76","-79.14","um","-121.06","um","1160.81","um2","13475.33","um2","91862.01","um3","0.075","%","141.33","um","43.37","um","34.98","um","38.44","um",""
"77","-74.82","um","-122.80","um","1211.71","um2","13649.74","um2","90657.35","um3","0.079","%","147.12","um","46.17","um","39.18","um","39.28","um",""
"78","-73.90","um","-124.35","um","1006.17","um2","12098.59","um2","74358.42","um3","0.065","%","128.02","um","37.78","um","36.38","um","35.79","um",""
"79","-75.30","um","-123.06","um","1231.28","um2","13587.10","um2","92713.80","um3","0.080","%","154.56","um","48.97","um","36.38","um","39.59","um",""
"80","-82.71","um","-126.24","um","1115.79","um2","14114.55","um2","92281.81","um3","0.072","%","141.39","um","43.37","um","34.98","um","37.69","um",""
"81","-79.75","um","-132.97","um","1135.36","um2","13338.58","um2","90545.44","um3","0.074","%","130.81","um","40.57","um","36.38","um","38.02","um",""
"82","-83.30","um","-134.37","um","1055.11","um2","13105.13","um2","87893.61","um3","0.069","%","125.70","um","37.78","um","37.78","um","36.65","um",""
"83","-61.08","um","-123.83","um","722.33","um2","8517.60","um2","44117.44","um3","0.047","%","115.32","um","37.78","um","26.58","um","30.33","um",""
"84","-73.36","um","-126.80","um","855.44","um2","10832.50","um2","62755.90","um3","0.056","%","128.84","um","36.38","um","34.98","um","33.00","um",""
"85","-82.29","um","-130.27","um","1000.30","um2","12688.72","um2","82314.09","um3","0.065","%","126.04","um","39.18","um","36.38","um","35.69","um",""
"86","-84.65","um","-138.23","um","1182.35","um2","14369.89","um2","100083.01","um3","0.077","%","136.27","um","41.97","um","37.78","um","38.80","um",""
"87","-81.72","um","-136.94","um","1376.14","um2","15874.21","um2","112462.05","um3","0.089","%","167.73","um","48.97","um","41.97","um","41.86","um",""
"88","-83.73","um","-128.37","um","1309.58","um2","15180.87","um2","109651.28","um3","0.085","%","153.06","um","46.17","um","37.78","um","40.83","um",""
"89","-82.40","um","-128.51","um","1286.09","um2","15419.27","um2","105970.04","um3","0.084","%","158.99","um","46.17","um","37.78","um","40.47","um",""
"90","-1.54","um","-7.18","um","217.29","um2","380.72","um2","334.72","um3","0.014","%","151.42","um","19.59","um","32.18","um","16.63","um",""
"91","-80.17","um","-129.60","um","976.81","um2","12490.07","um2","78310.71","um3","0.063","%","136.75","um","41.97","um","34.98","um","35.27","um",""
"92","-78.78","um","-130.37","um","986.59","um2","12174.67","um2","77727.78","um3","0.064","%","133.61","um","43.37","um","32.18","um","35.44","um",""
"93","-89.41","um","-137.00","um","1258.69","um2","15654.73","um2","112541.23","um3","0.082","%","146.64","um","41.97","um","41.97","um","40.03","um",""
"94","-77.86","um","-132.26","um","918.08","um2","11432.30","um2","71483.66","um3","0.060","%","128.36","um","39.18","um","34.98","um","34.19","um",""
"95","-84.14","um","-133.35","um","1131.45","um2","13809.93","um2","95203.55","um3","0.073","%","140.37","um","41.97","um","37.78","um","37.96","um",""
"96","-74.62","um","-130.98","um","1010.08","um2","12041.06","um2","75376.86","um3","0.066","%","132.79","um","40.57","um","33.58","um","35.86","um",""
"97","-80.42","um","-131.51","um","963.10","um2","12488.49","um2","77452.43","um3","0.063","%","129.17","um","39.18","um","34.98","um","35.02","um",""
"98","-85.86","um","-139.94","um","1399.63","um2","16398.09","um2","120175.66","um3","0.091","%","169.37","um","50.37","um","41.97","um","42.21","um",""
"99","-82.83","um","-136.60","um","1080.55","um2","13144.61","um2","89501.56","um3","0.070","%","130.47","um","41.97","um","34.98","um","37.09","um",""
"100","-1.92","um","-8.95","um","322.99","um2","552.60","um2","621.67","um3","0.021","%","113.35","um","20.99","um","29.38","um","20.28","um",""

"Total","-7052.53","um","-11151.60","um","110422.06","um2","1159138.34","um2","7962399.18","um3","7.173","%","13935.76","um","4167.97","um","3669.88","um","3732.81","um",""
"Max.","-1.54","um","-7.18","um","1415.29","um2","16398.09","um2","121728.74","um3","0.092","%","169.37","um","50.37","um","41.97","um","42.45","um",""
"Min.","-89.41","um","-139.94","um","217.29","um2","380.72","um2","334.72","um3","0.014","%","113.35","um","19.59","um","26.58","um","16.63","um",""
"Ave.","-70.53","um","-111.52","um","1104.22","um2","11591.38","um2","79623.99","um3","0.072","%","139.36","um","41.68","um","36.70","um","37.33","um",""
"Std. DV","14.22","um","22.34","um","179.79","um2","2706.12","um2","21282.51","um3","0.012","%","10.46","um","4.22","um","2.78","um","3.54","um",""
"3sigma","42.65","um","67.03","um","539.36","um2","8118.35","um2","63847.54","um3","0.035","%","31.38","um","12.65","um","8.33","um","10.63","um",""

"Concave measurement"
"Thresh.","166.74","um"
"Ignore small areas","100","pixel"
